,idDrink,strDrink,strDrinkAlternate,strDrinkES,strDrinkDE,strDrinkFR,strDrinkZH-HANS,strDrinkZH-HANT,strTags,strVideo,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strInstructionsES,strInstructionsDE,strInstructionsFR,strInstructionsZH-HANS,strInstructionsZH-HANT,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strCreativeCommonsConfirmed,dateModified
242,17205,Mimosa,,,,,,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Champagne flute,"Ensure both ingredients are well chilled, then mix into the glass. Serve cold.",,"Achten Sie darauf, dass beide Zutaten gut gekühlt sind, und mischen Sie sie dann in das Glas. Kalt servieren.",,,,https://www.thecocktaildb.com/images/media/drink/juhcuu1504370685.jpg,Champagne,Orange juice,,,,,,,,,,,,,,Chilled ,2 oz ,,,,,,,,,,,,,,No,2017-09-02 17:44:45
243,11690,Mai Tai,,,,,,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Collins glass,Shake all ingredients with ice. Strain into glass. Garnish and serve with straw.,,Alle Zutaten mit Eis schütteln. In ein Glas abseihen. Garnieren und mit Trinkhalm servieren.,,,,https://www.thecocktaildb.com/images/media/drink/twyrrp1439907470.jpg,Light rum,Orgeat syrup,Triple sec,Sweet and sour,Cherry,,,,,,,,,,,1 oz ,1/2 oz ,1/2 oz ,1 1/2 oz ,1 ,,,,,,,,,,,No,2015-08-18 15:17:50
244,11728,Martini,,,,,,,,https://www.youtube.com/watch?v=ApMR3IWYZHI,Cocktail,Unforgettables,Alcoholic,Cocktail glass,"Straight: Pour all ingredients into mixing glass with ice cubes. Stir well. Strain in chilled martini cocktail glass. Squeeze oil from lemon peel onto the drink, or garnish with olive.",,Direkt: Alle Zutaten in ein Mischglas mit Eiswürfeln geben. Gut umrühren. In einem gekühlten Martini-Cocktailglas abseihen. Den Saft aus der Zitronenschale auf das Getränk drücken oder mit Olive garnieren.,,,,https://www.thecocktaildb.com/images/media/drink/71t8581504353095.jpg,Gin,Dry Vermouth,Olive,,,,,,,,,,,,,1 2/3 oz ,1/3 oz ,1 ,,,,,,,,,,,,,No,2017-09-02 12:51:35
245,11007,Margarita,,,,,,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Cocktail glass,"Rub the rim of the glass with the lime slice to make the salt stick to it. Take care to moisten only the outer rim and sprinkle the salt on it. The salt should present to the lips of the imbiber and never mix into the cocktail. Shake the other ingredients with ice, then carefully pour into the glass.",,"Reiben Sie den Rand des Glases mit der Limettenscheibe, damit das Salz daran haftet. Achten Sie darauf, dass nur der äußere Rand angefeuchtet wird und streuen Sie das Salz darauf. Das Salz sollte sich auf den Lippen des Genießers befinden und niemals in den Cocktail einmischen. Die anderen Zutaten mit Eis schütteln und vorsichtig in das Glas geben.",,,,https://www.thecocktaildb.com/images/media/drink/5noda61589575158.jpg,Tequila,Triple sec,Lime juice,Salt,,,,,,,,,,,,1 1/2 oz ,1/2 oz ,1 oz ,,,,,,,,,,,,,Yes,2015-08-18 14:42:59
246,11008,Manhattan,,,,,,,"IBA,Classic",https://www.youtube.com/watch?v=TFWPtkNoF4Y,Cocktail,Unforgettables,Alcoholic,Cocktail glass,"Stirred over ice, strained into a chilled glass, garnished, and served up.",,"Über Eis gerührt, in ein gekühltes Glas geseiht, garniert und serviert.",,,,https://www.thecocktaildb.com/images/media/drink/hz7p4t1589575281.jpg,Sweet Vermouth,Bourbon,Angostura bitters,Ice,Maraschino cherry,Orange peel,,,,,,,,,,3/4 oz ,2 1/2 oz Blended ,dash ,2 or 3 ,1 ,1 twist of ,,,,,,,,,,Yes,2017-09-02 12:07:09
247,15841,Mojito #3,,,,,,,,,Cocktail,,Alcoholic,Collins glass,"Put mint with lemon juice in a glas, mash the mint with a spoon, ice, rum & fill up with club soda. Top it with Angostura.",,"Minze mit Zitronensaft in ein Glas geben, Minze mit einem Löffel zerdrücken. Eis und Rum hinzufügen und mit Soda auffüllen. Krönen Sie es mit Angostura.",,,,https://www.thecocktaildb.com/images/media/drink/vwxrsw1478251483.jpg,Mint,Lemon juice,Dark rum,Club soda,Angostura bitters,,,,,,,,,,,1/2 handful ,3 cl ,1/8 L Jamaican ,1/8 L ,8 drops ,,,,,,,,,,,No,2016-11-04 09:24:43
248,13936,Miami Vice,,,,,,,IBA,,Cocktail,,Alcoholic,Cocktail glass,"First: Mix pina colada with 2.5 oz. of rum with ice(set aside). Second: Mix daiquiri with 2.5 oz. of rum with ice. Third: While frozen, add pina colda mix then daiquiri mix in glass (Making sure they do not get mixed together).",,"Zuerst: Pina Colada mit 7,5 cl. Rum und Eis mischen (beiseite legen). Zweitens: Daiquiri mit 7,5 cl. Rum und Eis mischen. Drittens: Im gefrorenen Zustand Pina Colda-Mix hinzufügen, dann Daiquiri in Glas mischen (Achten Sie darauf, dass sie nicht miteinander vermischt werden).",,,,https://www.thecocktaildb.com/images/media/drink/qvuyqw1441208955.jpg,151 proof rum,Pina colada mix,Daiquiri mix,,,,,,,,,,,,,5 oz Bacardi ,frozen ,frozen ,,,,,,,,,,,,,No,2015-09-02 16:49:15
249,16041,Mudslinger,,,,,,,,,Punch / Party Drink,,Alcoholic,Punch bowl,Add all contents to a large jug or punch bowl. Stir well!,,Füge den gesamten Inhalt in eine große Kanne oder Bowle. Gut umrühren!,,,,https://www.thecocktaildb.com/images/media/drink/hepk6h1504885554.jpg,Southern Comfort,Orange juice,Pepsi Cola,,,,,,,,,,,,,750 ml ,1 L ,750 ml ,,,,,,,,,,,,,No,2017-09-08 16:45:55
250,16196,Moranguito,,,,,,,,,Shot,,Alcoholic,Shot glass,"first you put rhe absinthe, then put tequila, then put the Granadine syrup.",,"Erst den Absinth, dann den Tequila, dann den Grenadinesirup.",,,,https://www.thecocktaildb.com/images/media/drink/urpsyq1475667335.jpg,Absinthe,Tequila,Grenadine,,,,,,,,,,,,,2/5 ,2/5 ,1/5 ,,,,,,,,,,,,,No,2016-10-05 12:35:35
251,17206,Mint Julep,,,,,,,"IBA,ContemporaryClassic",,Ordinary Drink,,Alcoholic,Collins glass,"In a highball glass gently muddle the mint, sugar and water. Fill the glass with cracked ice, add Bourbon and stir well until the glass is well frosted. Garnish with a mint sprig.",,"In einem Highball-Glas die Minze, den Zucker und das Wasser vorsichtig verrühren. Füllen Sie das Glas mit gebrochenem Eis, fügen Sie Bourbon hinzu und rühren Sie gut um, bis das Glas gut gefrostet ist. Mit einem Minzzweig garnieren.",,,,https://www.thecocktaildb.com/images/media/drink/squyyq1439907312.jpg,Mint,Bourbon,Powdered sugar,Water,,,,,,,,,,,,4 fresh ,2 1/2 oz ,1 tsp ,2 tsp ,,,,,,,,,,,,No,2015-08-18 15:15:12
252,17256,Martinez 2,,,,,,,,,Cocktail,,Alcoholic,Cocktail glass,"Add all ingredients to a mixing glass and fill with ice.

Stir until chilled, and strain into a chilled coupe glass.",,Alle Zutaten in ein Mischglas geben und mit Eis füllen. Bis zum Abkühlen umrühren und in ein gekühltes Coupéglas abseihen.,,,,https://www.thecocktaildb.com/images/media/drink/fs6kiq1513708455.jpg,Gin,Sweet Vermouth,Maraschino Liqueur,Angostura Bitters,,,,,,,,,,,,1 1/2 oz,1 1/2 oz,1 tsp,2 dashes,,,,,,,,,,,,No,2017-12-19 18:34:15
253,12774,Masala Chai,,,,,,,,,Coffee / Tea,,Non alcoholic,Coffee Mug,Bring 2 cups of water to boil. Add all the ingredients and boil again for about 15 seconds. Let stand for a minute. Warm milk in a pot. Filter tea into cups. Add milk and sugar. That's IT.,,2 Tassen Wasser zum Kochen bringen. Alle Zutaten zugeben und nochmals ca. 15 Sekunden kochen lassen. Eine Minute stehen lassen. Milch in einem Topf erwärmen. Tee in Tassen filtern. Milch und Zucker hinzufügen. Servieren.,,,,https://www.thecocktaildb.com/images/media/drink/uyrpww1441246384.jpg,Water,Tea,Ginger,Cardamom,Cloves,Cinnamon,Black pepper,Sugar,Milk,,,,,,,2 cups ,3-4 tsp ,1 chunk dried ,3-4 crushed ,3 ,1 piece ,1-2 whole ," to taste
",,,,,,,,No,2015-09-03 03:13:04
254,12988,Mulled Wine,,,,,,,Christmas,,Punch / Party Drink,,Alcoholic,Collins Glass,"Simmer 3 cups water with, sugar, cloves, cinnamon sticks, and lemon peel in a stainless steel pot for 10 minutes. Add wine heat to a ""coffee temperature"" (DO NOT BOIL) then add the brandy.",,"3 Tassen Wasser mit Zucker, Nelken, Zimtstangen und Zitronenschale in einem Edelstahltopf 10 Minuten köcheln lassen. Wein auf ""Kaffeetemperatur"" erhitzen (nicht kochen) und füge dann den Brandy hinzu.",,,,https://www.thecocktaildb.com/images/media/drink/iuwi6h1504735724.jpg,Water,Sugar,Cloves,Cinnamon,Lemon peel,Red wine,Brandy,,,,,,,,,3 cups ,1 cup ,12 ,2 ,1 ,750 ml ,1/4 cup ,,,,,,,,,No,2017-09-06 23:08:44
255,11009,Moscow Mule,,,,,,,"IBA,ContemporaryClassic",,Punch / Party Drink,Contemporary Classics,Alcoholic,Copper Mug,Combine vodka and ginger beer in a highball glass filled with ice. Add lime juice. Stir gently. Garnish.,,Mischen Sie Wodka und Ingwerbier in einem mit Eis gefüllten Highball-Glas. Limettensaft hinzufügen. Vorsichtig umrühren. Garnieren.,,,,https://www.thecocktaildb.com/images/media/drink/3pylqc1504370988.jpg,Vodka,Lime juice,Ginger ale,,,,,,,,,,,,,2 oz ,2 oz ,8 oz ,,,,,,,,,,,,,Yes,2017-09-02 17:49:48
256,14209,Mocha-Berry,,,,,,,,,Coffee / Tea,,Alcoholic,Irish coffee cup,"pour 6 oz. of coffee in a mug or Irish coffee cup. add coca mix and chambord, mix well and top off with whipped cream.",,"Geben Sie 18 cl. Kaffee in eine Tasse oder eine irische Kaffeetasse. Fügen Sie Kokamischung und Chambord hinzu, mischen Sie gut und geben Sie Schlagsahne dazu.",,,,https://www.thecocktaildb.com/images/media/drink/vtwyyx1441246448.jpg,Coffee,Chambord raspberry liqueur,Cocoa powder,Whipped cream,,,,,,,,,,,,6 oz ,2 oz ,2 tblsp ,,,,,,,,,,,,,No,2015-09-03 03:14:08
257,178315,Munich Mule,,,,,,,,,Cocktail,,Alcoholic,Highball glass,"Fill glass with ice
Pour Gin and Lime Juice
Fill glass with Ginger Beer
Garnish with Cucumer and Lime slice",,,,,,https://www.thecocktaildb.com/images/media/drink/rj55pl1582476101.jpg,Gin,Lime Juice,Ginger Beer,Cucumber,lemon,,,,,,,,,,,5 cl,2 cl,10 cl,Chopped,Chopped,,,,,,,,,,,Yes,
258,17189,Monkey Gland,,,,,,,"IBA,Classic",https://www.youtube.com/watch?v=rWxo9gsddXQ,Ordinary Drink,Unforgettables,Alcoholic,Cocktail glass,"Shake well over ice cubes in a shaker, strain into a chilled cocktail glass.",,"Im Shaker über Eiswürfel gießen, in ein gekühltes Cocktailglas abseihen.",,,,https://www.thecocktaildb.com/images/media/drink/94psp81504350690.jpg,Gin,Benedictine,Orange juice,Grenadine,,,,,,,,,,,,2 oz ,1 tsp ,1/2 oz ,1 tsp ,,,,,,,,,,,,No,2017-09-02 12:11:31
259,11798,Monkey Wrench,,,,,,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,Pour all of the ingredients into an old-fashioned glass almost filled with ice cubes. Stir well.,,"Alle Zutaten in ein old-fashioned Glas geben, das fast mit Eiswürfeln gefüllt ist. Gut umrühren.",,,,https://www.thecocktaildb.com/images/media/drink/bw2noj1582473243.jpg,Light rum,Grapefruit juice,Bitters,,,,,,,,,,,,,1 1/2 oz ,3 oz ,1 dash ,,,,,,,,,,,,,Yes,2017-09-02 12:55:14
260,13825,Midnight Manx,,,,,,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,"Fill a mixer with ice and add Baileys, Kahlua, Goldshlager, and cream. Shake for 5 seconds and Strain into a double rocks glass filled with ice. Add chilled coffee Stir and enjoy!",,"Füllen Sie einen Mixer mit Eis und fügen Sie Baileys, Kahlua, Goldshlager und Sahne hinzu. 5 Sekunden schütteln und in ein mit Eis gefülltes Doppelglas abseihen. Fügen Sie gekühlten Kaffee hinzu Rühren und genießen Sie!",,,,https://www.thecocktaildb.com/images/media/drink/uqqurp1441208231.jpg,Kahlua,Baileys irish cream,Goldschlager,Heavy cream,Coffee,,,,,,,,,,,1 oz ,1 oz ,dash ,2 oz ,2 oz Hazlenut ,,,,,,,,,,,No,2015-09-02 16:37:11
261,14053,Mother's Milk,,,,,,,,,Shot,,Alcoholic,Shot glass,"Shake over ice, strain. Serves two.",,"Über Eis schütteln, abseihen. Für zwei Personen.",,,,https://www.thecocktaildb.com/images/media/drink/7stuuh1504885399.jpg,Goldschlager,Butterscotch schnapps,Milk,,,,,,,,,,,,,1 oz ,1 oz ,1 oz ,,,,,,,,,,,,,No,2017-09-08 16:43:19
262,14842,Midnight Mint,,,,,,,,,Cocktail,,Alcoholic,Cocktail glass,"If available, rim cocktail (Martini) glass with sugar syrup then dip into chocolate flakes or powder. Add ingredients into shaker with ice. Shake well then strain into cocktail glass.",,"Wenn verfügbar, Cocktailglas (Martini) mit Zuckersirup, dann in Schokoladenflocken oder Pulver eintauchen. Zutaten in den Shaker mit Eis geben. Gut schütteln und dann in ein Cocktailglas abseihen.",,,,https://www.thecocktaildb.com/images/media/drink/svuvrq1441208310.jpg,Baileys irish cream,White Creme de Menthe,Cream,,,,,,,,,,,,,1 oz ,3/4 oz ,3/4 oz double ,,,,,,,,,,,,,No,2015-09-02 16:38:30
263,17188,Mary Pickford,,,,,,,"IBA,Classic",https://www.youtube.com/watch?v=fw9C11NOI70,Cocktail,Unforgettables,Alcoholic,Cocktail glass,Shake and strain into a chilled large cocktail glass,,Schütteln und abseihen in ein gekühltes großes Cocktailglas.,,,,https://www.thecocktaildb.com/images/media/drink/f9erqb1504350557.jpg,Light rum,Pineapple juice,Maraschino liqueur,Grenadine,Maraschino cherry,,,,,,,,,,,1 1/2 oz ,1 oz ,1/2 tsp ,1/2 tsp ,1 ,,,,,,,,,,,No,2017-09-02 12:09:17
264,15224,Malibu Twister,,,,,,,,,Cocktail,,Alcoholic,Highball glass,"Add rum & trister then, add cranberry jucie,stir",,"Rum und Trister hinzufügen, Preiselbeersaft zugeben, umrühren.",,,,https://www.thecocktaildb.com/images/media/drink/2dwae41504885321.jpg,Malibu rum,Tropicana,Cranberry juice,,,,,,,,,,,,,2 parts ,2 parts ,1 part ,,,,,,,,,,,,,No,2017-09-08 16:42:01
265,11003,Negroni,,,,,,,"IBA,Classic",https://www.youtube.com/watch?v=Y4LH0FQlU8Q,Ordinary Drink,Unforgettables,Alcoholic,Old-fashioned glass,"Stir into glass over ice, garnish and serve.",,"In ein Glas über das Eis gießen, garnieren und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/qgdu971561574065.jpg,Gin,Campari,Sweet Vermouth,,,,,,,,,,,,,1 oz ,1 oz ,1 oz ,,,,,,,,,,,,,Yes,2015-08-18 15:12:07
266,11844,New York Sour,,,,,,,,,Ordinary Drink,,Alcoholic,Whiskey sour glass,"Shake blended whiskey, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Float claret on top. Decorate with the half-slice of lemon and the cherry and serve.",,"Gemischten Whiskey, Zitronensaft und Puderzucker mit Eis schütteln und in ein Whiskey-Sourglas abseihen. Schwimmender Bordeaux auf der Oberfläche. Mit der halben Zitronenscheibe und der Kirsche dekorieren und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/61wgch1504882795.jpg,Blended whiskey,Lemon,Sugar,Red wine,Lemon,Cherry,,,,,,,,,,2 oz ,Juice of 1/2 ,1 tsp ," (Claret)
",,,,,,,,,,,,No,2017-09-08 15:59:55
267,13861,Nutty Irishman,,,,,,,,,Milk / Float / Shake,,Alcoholic,Highball Glass,Serve over ice,,Auf Eis servieren,,,,https://www.thecocktaildb.com/images/media/drink/xspupx1441248014.jpg,Baileys irish cream,Frangelico,Milk,,,,,,,,,,,,,1 part ,1 part ,1 part ,,,,,,,,,,,,,No,2015-09-03 03:40:14
268,13192,National Aquarium,,,,,,,,,Ordinary Drink,,Alcoholic,Collins Glass,Pour all ingredients into a shaker of ice. Shake well. Serve on the rocks.,,Alle Zutaten in einen Shaker mit Eis geben. Gut schütteln. Auf Eis servieren.,,,,https://www.thecocktaildb.com/images/media/drink/dlw0om1503565021.jpg,Rum,Vodka,Gin,Blue Curacao,Sour mix,Lemon-lime soda,,,,,,,,,,1/2 oz ,1/2 oz ,1/2 oz ,1/2 oz ,2 oz ,1 splash ,,,,,,,,,,No,2017-08-24 09:57:01
269,13204,New York Lemonade,,,,,,,,,Cocktail,,Alcoholic,Cocktail glass,Serve in a chilled cocktail glass. Lemon and sugar the rim. Stir and Strain.,,In einem gekühlten Cocktailglas servieren. Zitrone und Zucker auf den Rand geben. Rühren und abseihen.,,,,https://www.thecocktaildb.com/images/media/drink/b3n0ge1503565473.jpg,Absolut Citron,Grand Marnier,Lemon juice,Club soda,,,,,,,,,,,,2 oz ,1 oz ,2 oz sweetened ,1 oz ,,,,,,,,,,,,No,2017-08-24 10:04:33
270,12746,Nuked Hot Chocolate,,,,,,,,,Cocoa,,Non alcoholic,Coffee mug,"Mix with a bit of milk (1 oz or so) in coffee mug. Nuke mug for about 30-50 seconds. Stir until the heated cocoa dissolves. Fill mug with milk. Nuke for 1-2 minutes, depending on wattage and preferences as to burnt mouth parts.",,"Mit etwas Milch (etwa 3 cl.) in der Kaffeetasse mischen. Für ca. 30-50 Sekunden erhitzen. Rühren, bis sich der erhitzte Kakao auflöst. Füllen Sie die Tasse mit Milch ein. Nochmals erhitzen.",,,,https://www.thecocktaildb.com/images/media/drink/xcu6nb1487603142.jpg,Cocoa powder,Sugar,Vanilla extract,Milk,,,,,,,,,,,,2 tsp ,1 tsp ,1/2 tsp ,12 oz ,,,,,,,,,,,,No,2017-02-20 15:05:43
271,11872,Orgasm,,,,,,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a chilled cocktail glass, and serve.",,,,,,https://www.thecocktaildb.com/images/media/drink/vr6kle1504886114.jpg,Creme de Cacao,Amaretto,Triple sec,Vodka,Light cream,,,,,,,,,,,1/2 oz white ,1/2 oz ,1/2 oz ,1/2 oz ,1 oz ,,,,,,,,,,,No,2017-09-08 16:55:14
272,17827,Old Pal,,,,,,,,,Cocktail,,Alcoholic,Nick and Nora Glass,"Chill cocktail glass. Add ingredients to a mixing glass, and fill 2/3 full with ice. Stir about 20 seconds. Empty cocktail glass and strain into the glass. Garnish with a twist of lemon peel.",,Cocktailglas kühl stellen. Geben Sie die Zutaten in ein Mischglas und füllen Sie 2/3 der Zutaten mit Eis. Etwa 20 Sekunden umrühren. Cocktailglas in das Glas abseihen. Mit einer Zitronenspirale garnieren.,,,,https://www.thecocktaildb.com/images/media/drink/x03td31521761009.jpg,Rye whiskey,Campari,Dry Vermouth,,,,,,,,,,,,,2 oz,1 oz,1 oz,,,,,,,,,,,,,No,2018-03-22 23:23:30
273,12618,Orangeade,,,,,,,,,Cocktail,,Non alcoholic,Highball glass,"Place some ice cubes in a large tumbler or highball glass, add lemon juice, orange juice, sugar syrup, and stir well. Top up with cold soda water, serve with a drinking straw.",,"Legen Sie einige Eiswürfel in einen großen Becher oder ein Highball-Glas, geben Sie Zitronensaft, Orangensaft, Zuckersirup hinzu und rühren Sie gut um. Mit kaltem Sodawasser auffüllen, mit einem Trinkhalm servieren.",,,,https://www.thecocktaildb.com/images/media/drink/ytsxxw1441167732.jpg,Lemon juice,Orange juice,Sugar syrup,Soda water,,,,,,,,,,,,5 cl ,15 cl ,2-3 cl ,,,,,,,,,,,,,No,2015-09-02 05:22:12
274,16995,Orange Whip,,,,,,,,,Other/Unknown,,Alcoholic,Collins Glass,Pour ingredients over ice and stir.,,Zutaten über Eis gießen und umrühren.,,,,https://www.thecocktaildb.com/images/media/drink/ttyrxr1454514759.jpg,Orange juice,Rum,Vodka,Cream,Ice,,,,,,,,,,,4 oz ,1 oz ,1 oz ,1 package ,Over ,,,,,,,,,,,No,2016-02-03 15:52:39
275,11870,Orange Oasis,,,,,,,,,Ordinary Drink,,Alcoholic,Highball glass,"Shake brandy, gin, and orange juice with ice and strain into a highball glass over ice cubes. Fill with ginger ale, stir, and serve.",,"Brandy, Gin und Orangensaft mit Eis schütteln und in ein Highball-Glas über Eiswürfel abseihen. Mit Ginger Ale füllen, umrühren und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/su1olx1582473812.jpg,Cherry brandy,Gin,Orange juice,Ginger ale,,,,,,,,,,,,1/2 oz ,1 1/2 oz ,4 oz ,,,,,,,,,,,,,Yes,2015-09-02 05:25:23
276,15330,Orange Crush,,,,,,,,,Shot,,Alcoholic,Shot glass,Add all ingredients to tumbler-Pour as shot,,Geben Sie alle Zutaten in den Tumbler-Pour als Shot.,,,,https://www.thecocktaildb.com/images/media/drink/zvoics1504885926.jpg,Vodka,Triple sec,Orange juice,,,,,,,,,,,,,1 oz ,1 oz ,1 oz ,,,,,,,,,,,,,No,2017-09-08 16:52:06
277,11001,Old Fashioned,,,,,,,"IBA,Classic,Alcoholic,Expensive",https://www.youtube.com/watch?v=YsE_igrPXZs,Cocktail,Unforgettables,Alcoholic,Old-fashioned glass,"Place sugar cube in old fashioned glass and saturate with bitters, add a dash of plain water. Muddle until dissolved.
Fill the glass with ice cubes and add whiskey.

Garnish with orange twist, and a cocktail cherry.",,"Zuckerwürfel in ein old fashioned Glas geben und mit Bitterstoff sättigen, einen Schuss Wasser hinzufügen. Vermischen, bis sie sich auflösen.",,,,https://www.thecocktaildb.com/images/media/drink/vrwquq1478252802.jpg,Bourbon,Angostura bitters,Sugar,Water,,,,,,,,,,,,4.5 cL,2 dashes,1 cube,dash,,,,,,,,,,,,Yes,2016-11-04 09:46:42
278,13499,Oreo Mudslide,,,,,,,,,Ordinary Drink,,Alcoholic,Collins Glass,"Blend Vodka, Kahlua, Bailey's, ice-cream and the Oreo well in a blender. Pour into a large frosted glass. Garnish with whipped cream and a cherry.",,"Mischen Sie Wodka, Kahlua, Bailey's, Eis und den Oreo gut in einem Mixer. In ein großes mattiertes Glas geben. Mit Schlagsahne und einer Kirsche garnieren.",,,,https://www.thecocktaildb.com/images/media/drink/tpwwut1468925017.jpg,Vodka,Kahlua,Baileys irish cream,Vanilla ice-cream,Oreo cookie,,,,,,,,,,,1 oz ,1 oz ,1 oz ,2 scoops ,1 ,,,,,,,,,,,No,2016-07-19 11:43:37
