,wine,wine_id,wine_slug,appellation,appellation_slug,color,wine_type,regions,country,classification,vintage,date,is_primeurs,score,confidence_index,journalist_count,lwin,lwin_11
8355,"Chateau Haut Bertinerie, Blanc, Blaye Cotes De Bordeaux",36394,chateau-haut-bertinerie-blanc-blaye-cotes-de-bordeaux,Blaye Cotes De Bordeaux,blaye-cotes-de-bordeaux,White,dry,['Bordeaux'],France,,2005,2008-08-31,False,89.51,B,3,,
8356,"Duckhorn Vineyards, Sauvignon Blanc, White, Napa Valley",68067,duckhorn-vineyards-sauvignon-blanc-white-napa-valley,Napa Valley,napa-valley,White,dry,['California'],Usa,,2006,2008-08-31,False,89.28,B+,4,,
8357,"Spottswoode, Sauvignon Blanc, White, Napa County",129358,spottswoode-sauvignon-blanc-white-napa-county,Napa County,napa-county,White,dry,['California'],Usa,,2006,2008-08-31,False,88.99,B,4,,
8358,"Chateau Faizeau, Selection Vieilles Vignes, Montagne Saint Emilion",35627,chateau-faizeau-selection-vieilles-vignes-montagne-saint-emilion,Montagne Saint Emilion,montagne-saint-emilion,Red,,['Bordeaux'],France,,2005,2008-08-31,False,88.77,A+,4,,
8359,"M. Chapoutier, Deschants Blanc, Blanc, Saint Joseph",99599,m-chapoutier-deschants-blanc-blanc-saint-joseph,Saint Joseph,saint-joseph,White,dry,['Rhone'],France,,2006,2008-08-31,False,88.72,A,3,,
8360,"Cliff Lede Vineyards, Sauvignon Blanc, White, Napa Valley",43386,cliff-lede-vineyards-sauvignon-blanc-white-napa-valley,Napa Valley,napa-valley,White,dry,['California'],Usa,,2006,2008-08-31,False,88.22,A+,3,,
8361,"M. Chapoutier, La Petite Ruche, Crozes Hermitage",99612,m-chapoutier-la-petite-ruche-crozes-hermitage,Crozes Hermitage,crozes-hermitage,Red,,['Rhone'],France,,2006,2008-08-31,False,88.06,B,3,,
8362,"Chateau De Rouillac, Pessac Leognan",34820,chateau-de-rouillac-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2005,2008-08-31,False,87.79,A,3,,
8363,"Chateau Richelieu, Fronsac",40423,chateau-richelieu-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2005,2008-08-31,False,87.65,B,4,,
8364,"Joseph Phelps Vineyards, Sauvignon Blanc, White, Napa Valley",89580,joseph-phelps-vineyards-sauvignon-blanc-white-napa-valley,Napa Valley,napa-valley,White,dry,['California'],Usa,,2006,2008-08-31,False,87.24,B,3,,
8365,"Chateau Mille Roses, Haut Medoc",39308,chateau-mille-roses-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,,2005,2008-08-31,False,87.2,B+,5,1315097.0,13150972005.0
8366,"Chateau Le Thil Comte Clary, Blanc, Pessac Leognan",38465,chateau-le-thil-comte-clary-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,,2005,2008-08-31,False,87.18,C,4,,
8367,"Girard, Chardonnay, White, Russian River Valley",79033,girard-chardonnay-white-russian-river-valley,Russian River Valley,russian-river-valley,White,dry,['California'],Usa,,2006,2008-08-31,False,87.11,B,3,,
8368,"Chateau Thieuley, Cuvee Francis Courselle, Blanc, Bordeaux",41255,chateau-thieuley-cuvee-francis-courselle-blanc-bordeaux,Bordeaux,bordeaux,White,dry,['Bordeaux'],France,,2005,2008-08-31,False,87.11,A,4,,
8369,"Chateau Thieuley, Blanc, Bordeaux",41252,chateau-thieuley-blanc-bordeaux,Bordeaux,bordeaux,White,dry,['Bordeaux'],France,,2005,2008-08-31,False,87.04,B,4,,
8370,"Chateau Les Charmes Godard, Blanc, Francs Cotes De Bordeaux",38570,chateau-les-charmes-godard-blanc-francs-cotes-de-bordeaux,Francs Cotes De Bordeaux,francs-cotes-de-bordeaux,White,dry,['Bordeaux'],France,,2005,2008-08-31,False,86.69,B+,4,,
8371,"Robert Foley Vineyards, Pinot Blanc, White, Napa Valley",121322,robert-foley-vineyards-pinot-blanc-white-napa-valley,Napa Valley,napa-valley,White,dry,['California'],Usa,,2006,2008-08-31,False,86.56,B+,3,,
8372,"Chateau Soleil, Puisseguin Saint Emilion",40950,chateau-soleil-puisseguin-saint-emilion,Puisseguin Saint Emilion,puisseguin-saint-emilion,Red,,['Bordeaux'],France,,2005,2008-08-31,False,85.55,B,5,,
8373,"Chateau Branda, Puisseguin Saint Emilion",32794,chateau-branda-puisseguin-saint-emilion,Puisseguin Saint Emilion,puisseguin-saint-emilion,Red,,['Bordeaux'],France,,2005,2008-08-31,False,84.12,C+,3,,
8374,"Pine Ridge Vineyards, Chenin Blanc - Viognier, White, Napa Valley",116327,pine-ridge-vineyards-chenin-blanc-viognier-white-napa-valley,Napa Valley,napa-valley,White,dry,['California'],Usa,,2006,2008-08-31,False,83.38,B+,3,,
8375,"Chateau Clos Chaumont, Bordeaux",33291,chateau-clos-chaumont-bordeaux,Bordeaux,bordeaux,Red,,['Bordeaux'],France,,2005,2008-08-31,False,82.57,C,3,,
8376,"Chateau Haut Bergey, Blanc, Pessac Leognan",36388,chateau-haut-bergey-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,,2004,2008-08-16,False,91.05,C+,4,,
8377,"Chateau Haut Bergey, Blanc, Pessac Leognan",36388,chateau-haut-bergey-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,,2003,2008-08-16,False,88.83,B+,4,,
8378,"Chateau De Chantegrive, Blanc, Graves",33977,chateau-de-chantegrive-blanc-graves,Graves,graves,White,dry,['Bordeaux'],France,,2005,2008-08-16,False,87.5,C,3,,
8379,"Chateau De Fieuzal, Blanc, Pessac Leognan",34062,chateau-de-fieuzal-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,,2002,2008-08-16,False,86.77,B+,6,1016936.0,10169362002.0
8380,"Planeta, Cerasuolo di Vittoria",147316,planeta-cerasuolo-di-vittoria,Cerasuolo di Vittoria,cerasuolo-di-vittoria,Red,,['Sicily'],Italy,,2006,2008-08-14,False,88.92,B,3,,
8381,"Chateau La Croix Taillefer, Pomerol",37256,chateau-la-croix-taillefer-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2005,2008-08-13,False,85.0,C+,3,,
8382,"Catena Zapata, Catena' Chardonnay, Blanco, Mendoza",28770,catena-zapata-catena-chardonnay-blanco-mendoza,Mendoza,mendoza,White,dry,['Mendoza'],Argentina,,2006,2008-08-11,False,88.85,B,4,1313817.0,13138172006.0
8383,"Chateau Rauzan Gassies, Margaux",40349,chateau-rauzan-gassies-margaux,Margaux,margaux,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,2001,2008-08-06,False,87.6,C+,5,1014596.0,10145962001.0
8384,"Chateau Rauzan Gassies, Margaux",40349,chateau-rauzan-gassies-margaux,Margaux,margaux,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1999,2008-08-06,False,87.45,C+,4,1014596.0,10145961999.0
8385,"Chateau Boyd Cantenac, Margaux",32781,chateau-boyd-cantenac-margaux,Margaux,margaux,Red,,['Bordeaux'],France,3eme Grand Cru classé en 1855,2002,2008-08-06,False,86.78,B,4,1007244.0,10072442002.0
8386,"Catena Zapata, Malbec Argentino, Valle De Uco",28780,catena-zapata-malbec-argentino-valle-de-uco,Valle De Uco,valle-de-uco,Red,,['Mendoza'],Argentina,,2004,2008-08-01,False,96.08,A,4,1232123.0,12321232004.0
8387,"Catena Zapata, Adrianna Vineyard Malbec, Tupungato",28753,catena-zapata-adrianna-vineyard-malbec-tupungato,Tupungato,tupungato,Red,,['Mendoza'],Argentina,,2004,2008-08-01,False,94.58,B,4,1313790.0,13137902004.0
8388,"Betz Family Winery, Le Parrain, Columbia Valley",150562,betz-family-winery-le-parrain-columbia-valley,Columbia Valley,columbia-valley,Red,,['Washington'],Usa,,2005,2008-08-01,False,94.01,B,4,,
8389,"Catena Zapata, Nicasia Vineyard Malbec, Mendoza",147301,catena-zapata-nicasia-vineyard-malbec-mendoza,Mendoza,mendoza,Red,,['Mendoza'],Argentina,,2004,2008-08-01,False,93.99,B+,4,1232110.0,12321102004.0
8390,"Domaine De L'Arlot, Les Suchots, Vosne Romanee Premier Cru",54345,domaine-de-larlot-les-suchots-vosne-romanee-premier-cru,Vosne Romanee Premier Cru,vosne-romanee-premier-cru,Red,,['Bourgogne'],France,,2005,2008-08-01,False,93.18,B,4,1018679.0,10186792005.0
8391,"Domaine De L'Arlot, Clos L Arlot, Nuits Saint Georges Premier Cru",54341,domaine-de-larlot-clos-l-arlot-nuits-saint-georges-premier-cru,Nuits Saint Georges Premier Cru,nuits-saint-georges-premier-cru,Red,,['Bourgogne'],France,,2005,2008-08-01,False,91.69,A,4,,
8392,"Betz Family Winery, Clos De Betz, Columbia Valley",11655,betz-family-winery-clos-de-betz-columbia-valley,Columbia Valley,columbia-valley,Red,,['Washington'],Usa,,2005,2008-08-01,False,91.57,C+,4,,
8393,"Catena Zapata, 'Catena Alta' Chardonnay, Blanco, Mendoza",28750,catena-zapata-catena-alta-chardonnay-blanco-mendoza,Mendoza,mendoza,White,dry,['Mendoza'],Argentina,,2005,2008-08-01,False,91.48,A+,4,,
8394,"Torres, Salmos, Priorat",136042,torres-salmos-priorat,Priorat,priorat,Red,,['Spain'],Spain,,2005,2008-08-01,False,90.19,A+,4,,
8395,"Penfolds, Bin 128 Shiraz, Coonawarra",114233,penfolds-bin-128-shiraz-coonawarra,Coonawarra,coonawarra,Red,,['Australia'],Australia,,2004,2008-08-01,False,89.04,B+,3,1004171.0,10041712004.0
8396,"Domaine De La Vougeraie, Les Marconnets, Savigny Les Beaune Premier Cru",55373,domaine-de-la-vougeraie-les-marconnets-savigny-les-beaune-premier-cru,Savigny Les Beaune Premier Cru,savigny-les-beaune-premier-cru,Red,,['Bourgogne'],France,,2005,2008-08-01,False,88.44,A+,3,1059490.0,10594902005.0
8397,"Chateau Grand Corbin Despagne, Saint Emilion Grand Cru",36107,chateau-grand-corbin-despagne-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,1998,2008-08-01,False,88.23,B,4,1010699.0,10106991998.0
8398,"Chateau Filhot, Blanc, Sauternes",35688,chateau-filhot-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,2eme Grand Cru classé en 1855,1998,2008-08-01,False,81.28,C,5,1016949.0,10169491998.0
8399,"M. Chapoutier, L'Ermite, Hermitage",99604,m-chapoutier-lermite-hermitage,Hermitage,hermitage,Red,,['Rhone'],France,,2005,2008-07-31,False,97.51,B,4,1109661.0,11096612005.0
8400,"Kistler Vineyards, Hudson Vineyard Chardonnay, White, Carneros",91298,kistler-vineyards-hudson-vineyard-chardonnay-white-carneros,Carneros,carneros,White,dry,['California'],Usa,,2005,2008-07-31,False,92.84,C,3,,
8401,"Neyen, Espiritu De Apalta, Valle De Colchagua",109029,neyen-espiritu-de-apalta-valle-de-colchagua,Valle De Colchagua,valle-de-colchagua,Red,,['Chile'],Chile,,2004,2008-07-31,False,91.44,A+,3,,
8402,"M. Chapoutier, Monier De La Sizeranne, Hermitage",99637,m-chapoutier-monier-de-la-sizeranne-hermitage,Hermitage,hermitage,Red,,['Rhone'],France,,2005,2008-07-31,False,91.11,C+,3,1109762.0,11097622005.0
8403,"Barnett Vineyards, Rattlesnake Hill Cabernet Sauvignon, Spring Mountain District",8646,barnett-vineyards-rattlesnake-hill-cabernet-sauvignon-spring-mountain-district,Spring Mountain District,spring-mountain-district,Red,,['California'],Usa,,2005,2008-07-31,False,91.07,C,3,,
8404,"Peter Michael Winery, L'Apres-Midi Sauvignon Blanc, White, Knights Valley",114824,peter-michael-winery-lapres-midi-sauvignon-blanc-white-knights-valley,Knights Valley,knights-valley,White,dry,['California'],Usa,,2006,2008-07-31,False,90.31,C+,3,,
8405,"Chateau Montelena, Chardonnay, White, Napa Valley",39443,chateau-montelena-chardonnay-white-napa-valley,Napa Valley,napa-valley,White,dry,['California'],Usa,,2005,2008-07-31,False,89.28,B+,3,1122721.0,11227212005.0
8406,"Planeta, Burdese, Sicilia",148454,planeta-burdese-sicilia,Sicilia,sicilia,Red,,['Sicily'],Italy,,2005,2008-07-31,False,88.29,C+,3,,
8407,"Ramey Wine Cellars, Claret, Napa Valley",118761,ramey-wine-cellars-claret-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2005,2008-07-31,False,87.31,B,3,,
8408,"Chateau Lascombes, Margaux",38154,chateau-lascombes-margaux,Margaux,margaux,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1999,2008-07-23,False,84.11,C,5,1012299.0,10122991999.0
8409,"Chateau Lascombes, Margaux",38154,chateau-lascombes-margaux,Margaux,margaux,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1997,2008-07-23,False,81.43,C,5,1012299.0,10122991997.0
8410,"Leroy Domaine D'Auvenay, Blanc, Chevalier Montrachet Grand Cru",95585,leroy-domaine-dauvenay-blanc-chevalier-montrachet-grand-cru,Chevalier Montrachet Grand Cru,chevalier-montrachet-grand-cru,White,dry,['Bourgogne'],France,,2000,2008-07-18,False,96.38,C,4,1060072.0,10600722000.0
8411,"Bernard Magrez, Chateau Poumey, La Serenite De Poumey, Pessac Leognan",11190,bernard-magrez-chateau-poumey-la-serenite-de-poumey-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2005,2008-07-15,False,90.67,C+,5,,
8412,"Bernard Magrez, Chateau Poumey, Pessac Leognan",11191,bernard-magrez-chateau-poumey-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2005,2008-07-15,False,89.01,B,5,,
8413,"Chateau Smith Haut Lafitte, Les Hauts De Smith, Pessac Leognan",40944,chateau-smith-haut-lafitte-les-hauts-de-smith-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2005,2008-07-15,False,88.7,C+,3,,
8414,"Domaine De Chevalier, L'Esprit De Chevalier, Pessac Leognan",54084,domaine-de-chevalier-lesprit-de-chevalier-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2005,2008-07-15,False,88.16,B,3,,
8415,"Chateau Baret, Pessac Leognan",32257,chateau-baret-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2005,2008-07-15,False,87.68,A+,3,,
8416,"Chateau Le Thil Comte Clary, Pessac Leognan",38467,chateau-le-thil-comte-clary-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2005,2008-07-15,False,87.36,C,3,1425587.0,14255872005.0
8417,"Chateau Le Sartre, Pessac Leognan",38444,chateau-le-sartre-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2005,2008-07-15,False,87.36,C,3,,
8418,"Chateau Cantelys, Pessac Leognan",33012,chateau-cantelys-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2005,2008-07-15,False,86.85,B,3,,
8419,"Chateau Haut Vigneau, Pessac Leognan",36690,chateau-haut-vigneau-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2005,2008-07-15,False,84.66,C,3,,
8420,"Chateau Croix De Labrie, Saint Emilion Grand Cru",33491,chateau-croix-de-labrie-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2005,2008-07-12,False,91.15,B,4,1009033.0,10090332005.0
8421,"Podere Poggio Scalette, Il Carbonaione, Alta Valle della Greve",148542,podere-poggio-scalette-il-carbonaione-alta-valle-della-greve,Alta Valle della Greve,alta-valle-della-greve,Red,,['Tuscany'],Italy,,2001,2008-07-01,False,94.22,B,3,1103063.0,11030632001.0
8422,"E. Guigal, La Mouline, Cote Rotie",68473,e-guigal-la-mouline-cote-rotie,Cote Rotie,cote-rotie,Red,,['Rhone'],France,,1996,2008-07-01,False,94.05,B,4,1113202.0,11132021996.0
8423,"Felton Road, Block 5 Pinot Noir, Central Otago",72924,felton-road-block-5-pinot-noir-central-otago,Central Otago,central-otago,Red,,['New Zealand'],New Zealand,,2006,2008-07-01,False,92.16,C+,3,,
8424,"Planeta, Moscato Bianco, White, Noto",148468,planeta-moscato-bianco-white-noto,Noto,noto,White,,['Sicily'],Sicily,,2004,2008-07-01,False,92.05,B,3,,
8425,"Podere Poggio Scalette, Il Carbonaione, Alta Valle della Greve",148542,podere-poggio-scalette-il-carbonaione-alta-valle-della-greve,Alta Valle della Greve,alta-valle-della-greve,Red,,['Tuscany'],Italy,,2004,2008-07-01,False,91.93,B,3,1103063.0,11030632004.0
8426,"Podere Poggio Scalette, Il Carbonaione, Alta Valle della Greve",148542,podere-poggio-scalette-il-carbonaione-alta-valle-della-greve,Alta Valle della Greve,alta-valle-della-greve,Red,,['Tuscany'],Italy,,1995,2008-07-01,False,91.79,B,3,1103063.0,11030631995.0
8427,"Podere Poggio Scalette, Il Carbonaione, Alta Valle della Greve",148542,podere-poggio-scalette-il-carbonaione-alta-valle-della-greve,Alta Valle della Greve,alta-valle-della-greve,Red,,['Tuscany'],Italy,,1993,2008-07-01,False,91.73,B,3,1103063.0,11030631993.0
8428,"Podere Poggio Scalette, Il Carbonaione, Alta Valle della Greve",148542,podere-poggio-scalette-il-carbonaione-alta-valle-della-greve,Alta Valle della Greve,alta-valle-della-greve,Red,,['Tuscany'],Italy,,1997,2008-07-01,False,91.04,A,4,1103063.0,11030631997.0
8429,"Podere Poggio Scalette, Il Carbonaione, Alta Valle della Greve",148542,podere-poggio-scalette-il-carbonaione-alta-valle-della-greve,Alta Valle della Greve,alta-valle-della-greve,Red,,['Tuscany'],Italy,,1994,2008-07-01,False,90.81,A+,3,1103063.0,11030631994.0
8430,"Podere Poggio Scalette, Il Carbonaione, Alta Valle della Greve",148542,podere-poggio-scalette-il-carbonaione-alta-valle-della-greve,Alta Valle della Greve,alta-valle-della-greve,Red,,['Tuscany'],Italy,,2003,2008-07-01,False,90.75,B+,3,1103063.0,11030632003.0
8431,"Podere Poggio Scalette, Il Carbonaione, Alta Valle della Greve",148542,podere-poggio-scalette-il-carbonaione-alta-valle-della-greve,Alta Valle della Greve,alta-valle-della-greve,Red,,['Tuscany'],Italy,,1992,2008-07-01,False,90.5,B+,3,1103063.0,11030631992.0
8432,"Podere Poggio Scalette, Il Carbonaione, Alta Valle della Greve",148542,podere-poggio-scalette-il-carbonaione-alta-valle-della-greve,Alta Valle della Greve,alta-valle-della-greve,Red,,['Tuscany'],Italy,,1999,2008-07-01,False,90.12,B,3,1103063.0,11030631999.0
8433,"Podere Poggio Scalette, Il Carbonaione, Alta Valle della Greve",148542,podere-poggio-scalette-il-carbonaione-alta-valle-della-greve,Alta Valle della Greve,alta-valle-della-greve,Red,,['Tuscany'],Italy,,1998,2008-07-01,False,90.01,A+,3,1103063.0,11030631998.0
8434,"Podere Poggio Scalette, Il Carbonaione, Alta Valle della Greve",148542,podere-poggio-scalette-il-carbonaione-alta-valle-della-greve,Alta Valle della Greve,alta-valle-della-greve,Red,,['Tuscany'],Italy,,1996,2008-07-01,False,89.83,A,4,1103063.0,11030631996.0
8435,"Elyse Winery, C'Est Si Bon Naggiar Vineyard Red, Sierra Foothills",69625,elyse-winery-cest-si-bon-naggiar-vineyard-red-sierra-foothills,Sierra Foothills,sierra-foothills,Red,,['California'],Usa,,2005,2008-07-01,False,88.47,A,3,,
8436,"Biondi Santi Tenuta Greppo, Riserva, Brunello Di Montalcino",12050,biondi-santi-tenuta-greppo-riserva-brunello-di-montalcino,Brunello Di Montalcino,brunello-di-montalcino,Red,,['Tuscany'],Italy,,2003,2008-07-01,False,88.24,A,3,1174687.0,11746872003.0
8437,"Miguel Torres, Manso De Velasco' Cabernet Sauvignon Viejas Vinas, Valle De Curico",105524,miguel-torres-manso-de-velasco-cabernet-sauvignon-viejas-vinas-valle-de-curico,Valle De Curico,valle-de-curico,Red,,['Chile'],Chile,,2004,2008-07-01,False,88.2,B+,5,,
8438,"Planeta, Sito dell’Ulmo, Sicilia",147388,planeta-sito-dellulmo-sicilia,Sicilia,sicilia,Red,,['Sicily'],Italy,,2005,2008-07-01,False,87.97,B+,4,,
8439,"Planeta, Maroccoli Syrah, Sicilia",147341,planeta-maroccoli-syrah-sicilia,Sicilia,sicilia,Red,,['Sicily'],Italy,,2005,2008-07-01,False,87.46,B,4,,
8440,"Domaine Anne Gros, Cuvee Marine, Blanc, Bourgogne Hautes Cotes De Nuits",51487,domaine-anne-gros-cuvee-marine-blanc-bourgogne-hautes-cotes-de-nuits,Bourgogne Hautes Cotes De Nuits,bourgogne-hautes-cotes-de-nuits,White,dry,['Bourgogne'],France,,2005,2008-07-01,False,86.93,C+,3,1070051.0,10700512005.0
8441,"Chateau Broustet, Blanc, Barsac",32828,chateau-broustet-blanc-barsac,Barsac,barsac,White,sweet,['Bordeaux'],France,2eme Grand Cru classé en 1855,2005,2008-07-01,False,86.92,A,5,,
8442,"Chateau Suau, Blanc, Barsac",41100,chateau-suau-blanc-barsac,Barsac,barsac,White,sweet,['Bordeaux'],France,2eme Grand Cru classé en 1855,2005,2008-07-01,False,86.36,B,7,,
8443,"Domaine Faiveley, Blanc, Corton Charlemagne Grand Cru",58040,domaine-faiveley-blanc-corton-charlemagne-grand-cru,Corton Charlemagne Grand Cru,corton-charlemagne-grand-cru,White,dry,['Bourgogne'],France,,2005,2008-06-30,False,94.86,C+,4,1067967.0,10679672005.0
8444,"Bazzocchi Sanjust, Petrolo, Galatrona, Val d'Arno di Sopra",148594,bazzocchi-sanjust-petrolo-galatrona-val-darno-di-sopra,Val d'Arno di Sopra,val-darno-di-sopra,Red,,['Tuscany'],Italy,,2005,2008-06-30,False,92.75,B+,3,1102561.0,11025612005.0
8445,"Delille Cellars, Grand Ciel Cabernet Sauvignon, Red Mountain",50053,delille-cellars-grand-ciel-cabernet-sauvignon-red-mountain,Red Mountain,red-mountain,Red,,['Washington'],Usa,,2004,2008-06-30,False,92.52,A+,3,,
8446,"Luca, Malbec, Valle De Uco",98838,luca-malbec-valle-de-uco,Valle De Uco,valle-de-uco,Red,,['Mendoza'],Argentina,,2006,2008-06-30,False,92.29,A+,3,,
8447,"Cadence Winery, Bel Canto Cara Mia Vineyard Red, Columbia Valley",23199,cadence-winery-bel-canto-cara-mia-vineyard-red-columbia-valley,Columbia Valley,columbia-valley,Red,,['Washington'],Usa,,2005,2008-06-30,False,92.15,B+,4,,
8448,"Biserno, Tenuta di Biserno, Il Pino di Biserno, Toscana",148337,biserno-tenuta-di-biserno-il-pino-di-biserno-toscana,Toscana,toscana,Red,,['Tuscany'],Italy,,2005,2008-06-30,False,91.95,A+,3,1169717.0,11697172005.0
8449,"Vina Cobos, Bramare Lujan De Cuyo Malbec, Lujan De Cuyo",140717,vina-cobos-bramare-lujan-de-cuyo-malbec-lujan-de-cuyo,Lujan De Cuyo,lujan-de-cuyo,Red,,['Mendoza'],Argentina,,2005,2008-06-30,False,91.02,B+,3,,
8450,"Long Shadows, Chester Kidder Red, Columbia Valley",97450,long-shadows-chester-kidder-red-columbia-valley,Columbia Valley,columbia-valley,Red,,['Washington'],Usa,,2004,2008-06-30,False,89.1,B,5,,
