,wine,wine_id,wine_slug,appellation,appellation_slug,color,wine_type,regions,country,classification,vintage,date,is_primeurs,score,confidence_index,journalist_count,lwin,lwin_11
4717,"Chateau De Ferrand, Saint Emilion Grand Cru",34050,chateau-de-ferrand-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2016,2019-02-28,False,89.09,B+,14,,
4718,"Chateau Preuillac, Medoc",40222,chateau-preuillac-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2016,2019-02-28,False,89.08,B+,11,,
4719,"Chateau Les Ormes-De-Pez, Saint Estephe",38687,chateau-les-ormes-de-pez-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,,2008,2019-02-28,False,89.08,A+,19,1013632.0,10136322008.0
4720,"Vignobles Vauthier-Maziere, Chateau Simard, Saint-Emilion",140238,vignobles-vauthier-maziere-chateau-simard-saint-emilion,Saint-Emilion,saint-emilion,Red,,['Bordeaux'],France,,2016,2019-02-28,False,89.07,A,18,,
4721,"Chateau La Dominique, Saint Emilion Grand Cru",37271,chateau-la-dominique-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2008,2019-02-28,False,89.02,B+,15,1009437.0,10094372008.0
4722,"Chateau Lestage Simon, Haut Medoc",38778,chateau-lestage-simon-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2016,2019-02-28,False,89.01,B+,10,,
4723,"Chateau Richelieu, Fronsac",40423,chateau-richelieu-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.99,A+,3,,
4724,"Chateau Cap De Mourlin, Saint Emilion Grand Cru",33036,chateau-cap-de-mourlin-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2016,2019-02-28,False,88.98,A+,16,,
4725,"Chateau La Grave Figeac, Saint Emilion Grand Cru",37443,chateau-la-grave-figeac-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.98,B+,3,,
4726,"Chateau Haut Sarpe, Saint Emilion Grand Cru",36661,chateau-haut-sarpe-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2016,2019-02-28,False,88.97,B+,11,,
4727,"Chateau Ducluzeau, Listrac Medoc",35555,chateau-ducluzeau-listrac-medoc,Listrac Medoc,listrac-medoc,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.96,A,13,,
4728,"Chateau Maucaillou, Moulis En Medoc",39169,chateau-maucaillou-moulis-en-medoc,Moulis En Medoc,moulis-en-medoc,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.95,A,16,1012912.0,10129122016.0
4729,"Chateau Grangey, Saint Emilion Grand Cru",36229,chateau-grangey-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.94,B,5,,
4730,"Angelique De Monbousquet, Saint Emilion Grand Cru",4645,angelique-de-monbousquet-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.93,A,13,,
4731,"Chateau Lagrange, Les Fiefs De Lagrange, Saint Julien",37952,chateau-lagrange-les-fiefs-de-lagrange-saint-julien,Saint Julien,saint-julien,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.93,A+,12,1009743.0,10097432016.0
4732,"Chateau Saint Georges, Saint Georges Saint Emilion",40676,chateau-saint-georges-saint-georges-saint-emilion,Saint Georges Saint Emilion,saint-georges-saint-emilion,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.92,B+,5,,
4733,"Chateau Leroy Beauval, Bordeaux",38509,chateau-leroy-beauval-bordeaux,Bordeaux,bordeaux,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.92,B+,5,,
4734,"Clos Les Lunelles, Castillon Cotes De Bordeaux",43954,clos-les-lunelles-castillon-cotes-de-bordeaux,Castillon Cotes De Bordeaux,castillon-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2008,2019-02-28,False,88.91,A,10,,
4735,"Chateau Jean Faux, Bordeaux Superieur",36820,chateau-jean-faux-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.91,B+,8,,
4736,"Chateau Citran, Haut Medoc",33263,chateau-citran-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.9,A,16,1008137.0,10081372016.0
4737,"Chateau Marojallia, Clos Margalaine, Margaux",39091,chateau-marojallia-clos-margalaine-margaux,Margaux,margaux,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.89,A,11,,
4738,"Chateau Les Grandes Murailles, Saint Emilion Grand Cru",38609,chateau-les-grandes-murailles-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2008,2019-02-28,False,88.89,A,13,1010820.0,10108202008.0
4739,"Chateau D'Agassac, Haut Medoc",33534,chateau-dagassac-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2016,2019-02-28,False,88.88,A,16,1005934.0,10059342016.0
4740,"Chateau Grand Mayne, Saint Emilion Grand Cru",36137,chateau-grand-mayne-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2008,2019-02-28,False,88.84,B,14,1010729.0,10107292008.0
4741,"Chateau Puygueraud, Blanc, Francs Cotes De Bordeaux",40302,chateau-puygueraud-blanc-francs-cotes-de-bordeaux,Francs Cotes De Bordeaux,francs-cotes-de-bordeaux,White,dry,['Bordeaux'],France,,2016,2019-02-28,False,88.82,A,10,,
4742,"Chateau Bel Air, Pomerol",32443,chateau-bel-air-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.82,B,5,,
4743,"Chateau Roland Maillet, Saint Emilion Grand Cru",40517,chateau-roland-maillet-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.8,B+,7,,
4744,"Clos Dubreuil, Anna, Saint Emilion",43848,clos-dubreuil-anna-saint-emilion,Saint Emilion,saint-emilion,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.8,A,3,,
4745,"Chateau La Fortune, Margaux",149044,chateau-la-fortune-margaux,Margaux,margaux,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.78,A+,6,,
4746,"Chateau Bellefont Belcier, Saint Emilion Grand Cru",32494,chateau-bellefont-belcier-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2008,2019-02-28,False,88.76,B+,11,1006768.0,10067682008.0
4747,"Clos Des Lunes, Lune D'Argent, Blanc, Bordeaux",43682,clos-des-lunes-lune-dargent-blanc-bordeaux,Bordeaux,bordeaux,White,dry,['Bordeaux'],France,,2016,2019-02-28,False,88.76,A+,12,1401778.0,14017782016.0
4748,"Chateau Jean Faure, Saint Emilion Grand Cru",36818,chateau-jean-faure-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2008,2019-02-28,False,88.76,B+,7,1011683.0,10116832008.0
4749,"Chateau Tessendey, Fronsac",41232,chateau-tessendey-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.71,A+,3,,
4750,"Chateau Phelan Segur, Saint Estephe",39988,chateau-phelan-segur-saint-estephe,Saint Estephe,saint-estephe,Red,,['Bordeaux'],France,,2008,2019-02-28,False,88.7,A,16,1014147.0,10141472008.0
4751,"Chateau Bolaire, Bordeaux Superieur",32698,chateau-bolaire-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.7,A+,11,,
4752,"Chateau Bel-Air-Ouy, Saint Emilion Grand Cru",32464,chateau-bel-air-ouy-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.7,A,10,,
4753,"Chateau Fougas Maldoror, Maldoror, Cotes De Bourg",35831,chateau-fougas-maldoror-maldoror-cotes-de-bourg,Cotes De Bourg,cotes-de-bourg,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.69,B+,6,,
4754,"Chateau De Valois, Pomerol",34990,chateau-de-valois-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.67,B,7,,
4755,"Chateau Malartic Lagraviere, La Reserve De Malartic Le Sillage, Pessac Leognan",38991,chateau-malartic-lagraviere-la-reserve-de-malartic-le-sillage-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.67,A,5,,
4756,"Chateau Yon-Figeac, Saint Emilion Grand Cru",41801,chateau-yon-figeac-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2016,2019-02-28,False,88.65,B+,13,,
4757,"Thunevin, Bad Boy-Mauvais Garcon, Bordeaux",135119,thunevin-bad-boy-mauvais-garcon-bordeaux,Bordeaux,bordeaux,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.64,A,11,,
4758,"Chateau La Grangere, Saint Emilion Grand Cru",37433,chateau-la-grangere-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.64,A+,5,,
4759,"Chateau Ad Francos, Francs Cotes De Bordeaux",32137,chateau-ad-francos-francs-cotes-de-bordeaux,Francs Cotes De Bordeaux,francs-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.63,B,4,,
4760,"Chateau Dalem, Chateau De La Huste, Fronsac",33667,chateau-dalem-chateau-de-la-huste-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.63,B,6,,
4761,"Chateau Reaut, Cadillac Cotes De Bordeaux",40364,chateau-reaut-cadillac-cotes-de-bordeaux,Cadillac Cotes De Bordeaux,cadillac-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.6,B+,6,,
4762,"Chateau Cantelys, Pessac Leognan",33012,chateau-cantelys-pessac-leognan,Pessac Leognan,pessac-leognan,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.59,A+,14,,
4763,"Chateau La Rose Perriere, Lussac Saint Emilion",37684,chateau-la-rose-perriere-lussac-saint-emilion,Lussac Saint Emilion,lussac-saint-emilion,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.58,B+,7,,
4764,"Chateau La Croix Lartigue, Castillon Cotes De Bordeaux",37235,chateau-la-croix-lartigue-castillon-cotes-de-bordeaux,Castillon Cotes De Bordeaux,castillon-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.57,A,9,,
4765,"Chateau Le Pin Beausoleil, Bordeaux Superieur",38394,chateau-le-pin-beausoleil-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.57,B+,9,1014206.0,10142062016.0
4766,"Chateau La Fleur D'Arthus, Saint Emilion Grand Cru",37307,chateau-la-fleur-darthus-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.56,B,9,,
4767,"Chateau De France, Blanc, Pessac Leognan",11269,chateau-de-france-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,,2016,2019-02-28,False,88.54,A,12,,
4768,"Chateau Cantelys, Blanc, Pessac Leognan",33011,chateau-cantelys-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,,2016,2019-02-28,False,88.54,A,13,,
4769,"Chateau La Croix De Gay, Pomerol",37194,chateau-la-croix-de-gay-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2008,2019-02-28,False,88.54,A,9,1009020.0,10090202008.0
4770,"Chateau Magdeleine Bouhou, Blaye Cotes De Bordeaux",38941,chateau-magdeleine-bouhou-blaye-cotes-de-bordeaux,Blaye Cotes De Bordeaux,blaye-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.54,A+,3,,
4771,"Chateau Belle Coline, Blaye Cotes De Bordeaux",32476,chateau-belle-coline-blaye-cotes-de-bordeaux,Blaye Cotes De Bordeaux,blaye-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.52,A+,7,,
4772,"Chateau La Chandelliere, Medoc",37095,chateau-la-chandelliere-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2016,2019-02-28,False,88.52,B,4,,
4773,"Chateau Doyac, Haut Medoc",35252,chateau-doyac-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2016,2019-02-28,False,88.52,A,5,,
4774,"Virginie Thunevin, Domaine Virginie Thunevin, Bordeaux",142675,virginie-thunevin-domaine-virginie-thunevin-bordeaux,Bordeaux,bordeaux,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.5,A,9,,
4775,"Domaine De Courteillac, Bordeaux Superieur",54138,domaine-de-courteillac-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.5,A,8,,
4776,"Chateau Fourcas Hosten, Listrac Medoc",147371,chateau-fourcas-hosten-listrac-medoc,Listrac Medoc,listrac-medoc,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.45,A,16,1010338.0,10103382016.0
4777,"Chateau Plincette, Pomerol",40127,chateau-plincette-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.45,B,5,,
4778,"Chateau Moulin Haut Laroque, Fronsac",39599,chateau-moulin-haut-laroque-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.44,A,13,1013427.0,10134272016.0
4779,"Chateau La Papeterie, Montagne Saint Emilion",37569,chateau-la-papeterie-montagne-saint-emilion,Montagne Saint Emilion,montagne-saint-emilion,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.43,B+,3,,
4780,"Chateau Fontenil, Fronsac",35808,chateau-fontenil-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2008,2019-02-28,False,88.41,A,11,,
4781,"Chateau Clos Junet, Saint Emilion Grand Cru",33310,chateau-clos-junet-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.39,B,4,,
4782,"Chateau Saint-Pey, Saint Emilion Grand Cru",40783,chateau-saint-pey-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.39,B,5,,
4783,"Vieux Chateau des Rochers, Cuvee Prestige, Montagne Saint Emilion",150126,vieux-chateau-des-rochers-cuvee-prestige-montagne-saint-emilion,Montagne Saint Emilion,montagne-saint-emilion,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.37,B+,4,,
4784,"Chateau Pabus, Bordeaux Superieur",148279,chateau-pabus-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.36,B,3,,
4785,"Chateau Fourcas Dupre, Listrac Medoc",35840,chateau-fourcas-dupre-listrac-medoc,Listrac Medoc,listrac-medoc,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.35,A,15,1010325.0,10103252016.0
4786,"Chateau Dassault, Saint Emilion Grand Cru",33684,chateau-dassault-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2008,2019-02-28,False,88.34,A,10,1009248.0,10092482008.0
4787,"Chateau Coufran, Haut Medoc",33417,chateau-coufran-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.34,A,12,,
4788,"Esprit De Pavie, Bordeaux",70780,esprit-de-pavie-bordeaux,Bordeaux,bordeaux,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.33,A+,15,,
4789,"Bernon Becot, Puisseguin Saint Emilion",148076,bernon-becot-puisseguin-saint-emilion,Puisseguin Saint Emilion,puisseguin-saint-emilion,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.32,B+,4,,
4790,"Vignobles Meyre, Chateau Cap Leon Veyrin, Listrac Medoc",140123,vignobles-meyre-chateau-cap-leon-veyrin-listrac-medoc,Listrac Medoc,listrac-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2016,2019-02-28,False,88.32,A,9,,
4791,"Chateau Bonalgue, Pomerol",32703,chateau-bonalgue-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2008,2019-02-28,False,88.32,B+,10,,
4792,"Chateau Mont Perat, Premieres Cotes De Bordeaux",39409,chateau-mont-perat-premieres-cotes-de-bordeaux,Premieres Cotes De Bordeaux,premieres-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.31,B+,8,,
4793,"Chateau De Pressac, Saint Emilion Grand Cru",34755,chateau-de-pressac-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2008,2019-02-28,False,88.31,B,11,,
4794,"Chateau Les Ormes, Saint Julien",38686,chateau-les-ormes-saint-julien,Saint Julien,saint-julien,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.3,B+,6,,
4795,"Chateau Lalande-Borie, Saint Julien",37984,chateau-lalande-borie-saint-julien,Saint Julien,saint-julien,Red,,['Bordeaux'],France,,2008,2019-02-28,False,88.26,A,9,1012042.0,10120422008.0
4796,"Chateau Rouget, Pomerol",40570,chateau-rouget-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2008,2019-02-28,False,88.25,B+,9,1014844.0,10148442008.0
4797,"Chateau De Viaud, Lalande De Pomerol",35001,chateau-de-viaud-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.25,B+,9,,
4798,"Chateau Perron La Fleur, Lalande De Pomerol",39868,chateau-perron-la-fleur-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.23,A,4,,
4799,"Chateau Lafitte, Premieres Cotes De Bordeaux",37907,chateau-lafitte-premieres-cotes-de-bordeaux,Premieres Cotes De Bordeaux,premieres-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.18,B,5,,
4800,"Chateau Le Chatelet, Saint Emilion Grand Cru",38277,chateau-le-chatelet-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2016,2019-02-28,False,88.18,B+,6,,
4801,"Chateau Barrail Saint Andre, Saint Emilion Grand Cru",32275,chateau-barrail-saint-andre-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.18,B+,4,,
4802,"Chateau De Laussac, Cuvee Sacha, Castillon Cotes De Bordeaux",34480,chateau-de-laussac-cuvee-sacha-castillon-cotes-de-bordeaux,Castillon Cotes De Bordeaux,castillon-cotes-de-bordeaux,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.18,B,8,,
4803,"Clarendelle, Saint-Emilion",148263,clarendelle-saint-emilion,Saint-Emilion,saint-emilion,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.18,B+,4,,
4804,"Chateau Hostens-Picant, Sainte-Foy-Bordeaux",36779,chateau-hostens-picant-sainte-foy-bordeaux,Sainte-Foy-Bordeaux,sainte-foy-bordeaux,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.12,A+,11,,
4805,"Chateau Sergant, Lalande De Pomerol",40879,chateau-sergant-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.11,A,4,,
4806,"Chateau Haut-Carles, Fronsac",36718,chateau-haut-carles-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2008,2019-02-28,False,88.1,B+,8,,
4807,"Chateau Faizeau, Montagne Saint Emilion",148290,chateau-faizeau-montagne-saint-emilion,Montagne Saint Emilion,montagne-saint-emilion,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.09,B,3,,
4808,"Chateau Edmus, Saint Emilion Grand Cru",35592,chateau-edmus-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.09,B,7,,
4809,"Chateau La Picherie, Montagne Saint Emilion",148265,chateau-la-picherie-montagne-saint-emilion,Montagne Saint Emilion,montagne-saint-emilion,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.09,A,3,,
4810,"Chateau De Chantegrive, Graves",33979,chateau-de-chantegrive-graves,Graves,graves,Red,,['Bordeaux'],France,,2016,2019-02-28,False,88.06,A,14,,
4811,"Chateau Grand Corbin Despagne, Saint Emilion Grand Cru",36107,chateau-grand-corbin-despagne-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2008,2019-02-28,False,88.02,A+,11,1010699.0,10106992008.0
4812,"Chateau Laniote, Saint Emilion Grand Cru",38081,chateau-laniote-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2016,2019-02-28,False,88.01,B+,11,,
4813,"Chateau Fombrauge, Saint Emilion Grand Cru",35728,chateau-fombrauge-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2008,2019-02-28,False,88.01,B+,12,1010211.0,10102112008.0
4814,"Chateau Du Cartillon, Haut Medoc",35295,chateau-du-cartillon-haut-medoc,Haut Medoc,haut-medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2016,2019-02-28,False,88.0,B+,10,,
4815,"Chateau Peyfaures, Dame De Coeur De Chateau Peyfaures, Bordeaux Superieur",39948,chateau-peyfaures-dame-de-coeur-de-chateau-peyfaures-bordeaux-superieur,Bordeaux Superieur,bordeaux-superieur,Red,,['Bordeaux'],France,,2016,2019-02-28,False,87.99,C+,4,,
4816,"Chateau Les Hauts Conseillants, Lalande De Pomerol",38642,chateau-les-hauts-conseillants-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2016,2019-02-28,False,87.99,B,9,,
4817,"Chateau Bournac, Medoc",32757,chateau-bournac-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2016,2019-02-28,False,87.97,A,6,,
4818,"Chateau La Grande Clotte, Lussac Saint Emilion",37424,chateau-la-grande-clotte-lussac-saint-emilion,Lussac Saint Emilion,lussac-saint-emilion,Red,,['Bordeaux'],France,,2016,2019-02-28,False,87.96,A,6,,
4819,"Chateau Mauvinon, Saint Emilion Grand Cru",39194,chateau-mauvinon-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2016,2019-02-28,False,87.93,A,3,,
4820,"Chateau La Fleur, Saint Emilion Grand Cru",37356,chateau-la-fleur-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2008,2019-02-28,False,87.93,B,6,1009772.0,10097722008.0
4821,"Chateau Larmande, Saint Emilion Grand Cru",38107,chateau-larmande-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2008,2019-02-28,False,87.9,B,14,1012198.0,10121982008.0
